id,link,title,availability,description,image link,price,sale price,brand,mpn,identifier exists,condition,item group id,product details,unit price measure,unit price base measure,additional image links,shipping weight
b84e38a8-4df3-efff-ddda-9d2fecff28a7,https://www.natole.store/product-page/%D0%BC%D0%BE%D1%80%D1%81%D1%8C%D0%BA%D0%B8%D0%B9-%D0%BA%D0%BE%D0%BA%D1%82%D0%B5%D0%B9%D0%BB%D1%8C-%D1%81%D0%B2%D1%96%D0%B6%D0%BE%D0%BC%D0%BE%D1%80%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B9?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Морський коктейль свіжоморожений ( тільки по місту Дніпро),instock,,https://static.wixstatic.com/media/145cef_f67357bca7644d7bb56514e8f0932d95~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,217,217,Natole store,b84e38a8-4df3-efff-ddda-9d2fecff28a7,true,new,,,,,,
c8343191-4197-8fd5-d370-855a3d5cda89_0,https://www.natole.store/product-page/%D1%8F%D0%BD%D1%82%D0%B0%D1%80%D0%BD%D0%B0-%D0%B7-%D0%BF%D0%B5%D1%80%D1%86%D0%B5%D0%BC-1-%D1%81%D0%BE%D1%80%D1%82?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Янтарна з перцем  Преміум 500грам,instock,"<p>Янтарна з перцем – відмінний варіант для тих, хто любить погарячіше. Іноді рибці під пиво недостатньо просто бути солоною, адже коли гострота викликає в роті справжню пожежу, загасити його великим ковтком холодного пива буде неймовірно приємно. Власне, за реалізацію подібних відчуттів ця закуска і отримала таку популярність. Пікантні смакові якості повною мірою реалізують завдання, що має виконувати закуска під пиво для великої і дружної компанії.</p>",https://static.wixstatic.com/media/3df2bb_4051968ebeaf43bf803ee38d5763d5a4~mv2.jpg/v1/fit/w_863%2Ch_863%2Cq_90/file.jpg,299,299,Natole store,088e2962-4c1a-43ea-b0c6-e89b53f8f6db,true,new,c8343191-4197-8fd5-d370-855a3d5cda89,:Вага:500г.,500.00 g,1.00 kg,,
715e8468-c174-999c-921b-6b8b19fa1ee2,https://www.natole.store/product-page/%D0%BC%D1%96%D0%B4%D1%96%D1%97-%D0%B2-%D0%BE%D0%BB%D1%96%D1%97-500%D0%B3?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Мідії в олії 500г,instock,"<p>Користь мідій незаперечна, оскільки завдяки їх унікальному складу можна відновити пошкоджені сектори нервової системи та забезпечити організм необхідною енергією. Завдяки високому вмісту вітамінів та мікроелементів у мідіях, вони сприятливо впливають на імунну систему людини, допомагають у лікуванні застуди чи вірусних захворювань, позитивно впливають на кровоносні судини та процес кровотворення, загалом.</p>",https://static.wixstatic.com/media/145cef_b072fac4550b4a4fbcf9fcc74264d69f~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,218,218,Natole store,715e8468-c174-999c-921b-6b8b19fa1ee2,true,new,,,,,,
48d9868e-1a0c-8001-afd5-44cda4dea243,https://www.natole.store/product-page/%D0%BC%D1%96%D0%B4%D1%96%D1%97-%D0%B7%D1%96-%D1%81%D0%BF%D0%B5%D1%86%D1%96%D1%8F%D0%BC%D0%B8-500%D0%B3?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Мідії зі спеціями 500г,instock,<p>Мідії у олії зі спеціями </p><p>Фасування 500г</p>,https://static.wixstatic.com/media/145cef_6613f2af922448a4b178f057de322896~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,218,218,Natole store,48d9868e-1a0c-8001-afd5-44cda4dea243,true,new,,,,,,
74e5f7ba-2ae3-6d28-1fb6-f9ac1dafa1c9,https://www.natole.store/product-page/%D0%BA%D0%B0%D0%B1%D0%B0%D0%BD%D0%BE%D1%81%D0%B8-%D1%83%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D0%B0-%D0%BA%D0%BB%D0%B0%D1%81%D0%B8%D0%BA-70%D0%B3?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кабаноси Україна класик 70г,instock,<p>Кабаноси Чикенzzz Класік це ковбаски з приправами. Без барвників та підсилювачів смаку. Підходить до алкогольних напоїв. Зручний та смачний варіант для перекушування. Фасування 70г.</p>,https://static.wixstatic.com/media/145cef_86e9a699d4164105ac40a6bb1b45cb76~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,47,47,Natole store,74e5f7ba-2ae3-6d28-1fb6-f9ac1dafa1c9,true,new,,,,,,
2d4aa8b1-2dc9-d517-d82f-24fbbe144229,https://www.natole.store/product-page/%D0%BA%D1%80%D0%B0%D0%BD%D1%87%D1%96-%D0%BC%D1%96%D0%BA%D1%81?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кранчі мікс,instock,<p>Кранчі - це смажений арахіс у хрусткій злаковій оболонці</p><p>Особлива технологія виготовлення дозволяє рівномірно покрити цільний арахіс оболонкою та підкреслити його смак.</p>,https://static.wixstatic.com/media/145cef_cf774c6478304bef9f4b180296b48721~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,153,153,Natole store,2d4aa8b1-2dc9-d517-d82f-24fbbe144229,true,new,,,1.00 kg,1.00 kg,,
acea5378-b21e-8c1a-7d3f-d2755235396d,https://www.natole.store/product-page/%D0%BC%D0%B8%D0%B3%D0%B4%D0%B0%D0%BB%D1%8C-%D1%87%D0%B8%D0%BB%D1%96?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Мигдаль чилі,instock,<p>Смажений-солоний мигдаль </p><p>Зі смаком Чилі</p>,https://static.wixstatic.com/media/145cef_4cce4b5c9c1845cb98f72a5e6561760f~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,562,562,Natole store,acea5378-b21e-8c1a-7d3f-d2755235396d,true,new,,,,,,1.0 kg
98c732e1-d649-e463-8ef9-fd24a6d6554e,https://www.natole.store/product-page/%D1%81%D1%83%D0%BB%D1%83%D0%B3%D1%83%D0%BD%D1%96?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Сулугуні,instock,<p>Сулугуні копчений (палочки). Фасування 1кг.</p>,https://static.wixstatic.com/media/145cef_e3b1a81b65634b03b6f3e43f1e451406~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,345,345,Natole store,98c732e1-d649-e463-8ef9-fd24a6d6554e,true,new,,,1.00 kg,1.00 kg,,
050061bb-6e6c-8ae1-7b6d-e06016058deb,https://www.natole.store/product-page/%D0%B3%D1%80%D1%96%D0%BD%D0%BA%D0%B8-%D0%B7%D1%96-%D1%81%D0%BC%D0%B0%D0%BA%D0%BE%D0%BC-%D0%BC%D1%8E%D0%BD%D1%85%D0%B5%D0%BD%D1%81%D1%8C%D0%BA%D1%96-%D0%BA%D0%BE%D0%B2%D0%B1%D0%B0%D1%81%D0%BA%D0%B8-tm-panfri?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,"Грінки зі смаком ""Мюнхенські ковбаски"" TM Panfri",instock,"<p>Грінки житні зі спеціями ""Мюнхенські ковбаски"". Фасування 500г.</p>",https://static.wixstatic.com/media/145cef_d12e41c97d494e3c82273c8a36394943~mv2.jpg/v1/fit/w_1024%2Ch_1280%2Cq_90/file.jpg,110,110,Natole store,050061bb-6e6c-8ae1-7b6d-e06016058deb,true,new,,,500.00 g,1.00 kg,https://static.wixstatic.com/media/145cef_06d8c9b308f549e798946a82ac07bdb6~mv2.jpg/v1/fit/w_1024%2Ch_1280%2Cq_90/file.jpg,
5f2035d0-b1b5-d6c7-4686-92934dc23da5,https://www.natole.store/product-page/%D0%BA%D0%BE%D0%BF%D1%96%D1%8F-%D0%B3%D1%80%D1%96%D0%BD%D0%BA%D0%B8-%D0%B7%D1%96-%D1%81%D0%BC%D0%B0%D0%BA%D0%BE%D0%BC-%D1%85%D0%BE%D0%BB%D0%BE%D0%B4%D0%B5%D1%86%D1%8C-%D0%B7-%D1%85%D1%80%D1%96%D0%BD%D0%BE%D0%BC-tm-panfri?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,"Грінки зі смаком ""Холодець з хріном"" TM Panfri",instock,"<p>Грінки житні зі спеціями ""Холодець з хріном"". Фасування 500г.</p>",https://static.wixstatic.com/media/145cef_43948b9b14f8436f8a23e7174277525b~mv2.jpg/v1/fit/w_1024%2Ch_1280%2Cq_90/file.jpg,110,110,Natole store,5f2035d0-b1b5-d6c7-4686-92934dc23da5,true,new,,,500.00 g,1.00 kg,https://static.wixstatic.com/media/145cef_06d8c9b308f549e798946a82ac07bdb6~mv2.jpg/v1/fit/w_1024%2Ch_1280%2Cq_90/file.jpg,
49448a0d-148b-04bc-fc92-1864140a136d,https://www.natole.store/product-page/%D0%BA%D0%BE%D0%BF%D1%96%D1%8F-%D0%BA%D0%BE%D0%BF%D1%96%D1%8F-%D0%B3%D1%80%D1%96%D0%BD%D0%BA%D0%B8-%D0%B7%D1%96-%D1%81%D0%BC%D0%B0%D0%BA%D0%BE%D0%BC-%D1%81%D1%8C%D0%BE%D0%BC%D0%B3%D0%B0-%D1%83-%D0%B2%D0%B5%D1%80%D1%88%D0%BA%D0%BE%D0%B2%D0%BE%D0%BC%D1%83-%D1%81%D0%BE%D1%83%D1%81%D1%96-tm-panfri?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,"Грінки зі смаком ""Сьомга у вершковому соусі"" TM Panfri",instock,"<p>Грінки житні зі спеціями ""Сьомга у вершковому соусі"". Фасування 500г.</p>",https://static.wixstatic.com/media/145cef_c4734f6aa1e5469391bebd3ed49e348f~mv2.jpg/v1/fit/w_1024%2Ch_1280%2Cq_90/file.jpg,110,110,Natole store,49448a0d-148b-04bc-fc92-1864140a136d,true,new,,,500.00 g,1.00 kg,https://static.wixstatic.com/media/145cef_06d8c9b308f549e798946a82ac07bdb6~mv2.jpg/v1/fit/w_1024%2Ch_1280%2Cq_90/file.jpg,
5fe8a9d7-8ff9-72a1-62ef-82e8a84ec474,https://www.natole.store/product-page/%D0%B3%D1%80%D1%96%D0%BD%D0%BA%D0%B8-%D0%B7%D1%96-%D1%81%D0%BC%D0%B0%D0%BA%D0%BE%D0%BC-%D1%82%D0%BE%D0%BC%D0%B0%D1%82%D0%B8-spisy-tm-panfri?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,"Грінки зі смаком ""Томати Spisy "" TM Panfri",instock,"<p>Грінки житні зі спеціями ""Томати Spisy"". Фасування 500г.</p>",https://static.wixstatic.com/media/145cef_4a6c363769114aa18d5718310a869dd0~mv2.jpg/v1/fit/w_1024%2Ch_1280%2Cq_90/file.jpg,110,110,Natole store,5fe8a9d7-8ff9-72a1-62ef-82e8a84ec474,true,new,,,500.00 g,1.00 kg,https://static.wixstatic.com/media/145cef_06d8c9b308f549e798946a82ac07bdb6~mv2.jpg/v1/fit/w_1024%2Ch_1280%2Cq_90/file.jpg,
f5f22d9a-e390-a37d-234e-70bcafaef69c,https://www.natole.store/product-page/%D0%B3%D1%80%D1%96%D0%BD%D0%BA%D0%B8-%D0%B7%D1%96-%D1%81%D0%BC%D0%B0%D0%BA%D0%BE%D0%BC-%D1%81%D0%B0%D0%BB%D0%BE-%D0%B7-%D0%B3%D1%96%D1%80%D1%87%D0%B8%D1%86%D0%B5%D1%8E-tm-panfri?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,"Грінки зі смаком ""Сало з гірчицею"" TM Panfri",instock,"<p>Грінки житні зі спеціями ""Сало з гірчицею"". Фасування 500г.</p>",https://static.wixstatic.com/media/145cef_3816c2e221914f298afbd6a784ed24db~mv2.jpg/v1/fit/w_1024%2Ch_1280%2Cq_90/file.jpg,110,110,Natole store,f5f22d9a-e390-a37d-234e-70bcafaef69c,true,new,,,500.00 g,1.00 kg,https://static.wixstatic.com/media/145cef_06d8c9b308f549e798946a82ac07bdb6~mv2.jpg/v1/fit/w_1024%2Ch_1280%2Cq_90/file.jpg,
2dd360ec-19ef-5ec8-da9b-b99e341ba8ee,https://www.natole.store/product-page/%D0%B3%D1%80%D1%96%D0%BD%D0%BA%D0%B8-%D0%B7-%D1%87%D0%B0%D1%81%D0%BD%D0%B8%D0%BA%D0%BE%D0%BC-tm-panfri?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Грінки з Часником TM Panfri,instock,"<p>Грінки житні зі спеціями ""Часник"". Фасування 500г.</p>",https://static.wixstatic.com/media/145cef_1c40ad4c55d0463881aa0438ccdd53db~mv2.jpg/v1/fit/w_1024%2Ch_1280%2Cq_90/file.jpg,110,110,Natole store,2dd360ec-19ef-5ec8-da9b-b99e341ba8ee,true,new,,,500.00 g,1.00 kg,https://static.wixstatic.com/media/145cef_06d8c9b308f549e798946a82ac07bdb6~mv2.jpg/v1/fit/w_1024%2Ch_1280%2Cq_90/file.jpg,
45e5d629-d084-27c0-fb85-6aeb41b5b7a1,https://www.natole.store/product-page/%D0%BA%D1%83%D1%80%D0%BA%D0%B0-%D1%81%D0%BB%D0%B0%D0%B9%D1%81%D0%B8-%D1%87%D0%B0%D1%81%D0%BD%D0%B8%D0%BA?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Джерки курячі слайси - Часник 0.5,instock,"<p>М’які слайси з курки, в'ялені зі спеціями ""Часник"". Фасування 500г.</p>",https://static.wixstatic.com/media/145cef_2ddeab72a4094a5498ad45926b185e74~mv2.jpg/v1/fit/w_1024%2Ch_1280%2Cq_90/file.jpg,374,374,Natole store,45e5d629-d084-27c0-fb85-6aeb41b5b7a1,true,new,,,,,https://static.wixstatic.com/media/145cef_1d8d4ed198a64e13b27f17552a92eae3~mv2.jpg/v1/fit/w_1280%2Ch_854%2Cq_90/file.jpg,
69eea9e4-e081-7964-327d-263f88957c3a,https://www.natole.store/product-page/%D0%BA%D1%83%D1%80%D1%8F%D1%87%D0%B0-%D1%81%D0%BE%D0%BB%D0%BE%D0%BC%D0%BA%D0%B0-%D1%87%D0%B0%D1%81%D0%BD%D0%B8%D0%BA?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Куряча соломка - Часник,instock,"<p>Соломка з курки, в'ялена зі спеціями ""Часник"".</p><p>Смачна та ніжна новинка на ринку снеків, яка набираю свою популярність з кожним днем</p><p> </p><p>Фасування 500г.</p>",https://static.wixstatic.com/media/145cef_da042dfcf37641a58326e3f363f699e6~mv2.jpg/v1/fit/w_546%2Ch_789%2Cq_90/file.jpg,374,374,Natole store,69eea9e4-e081-7964-327d-263f88957c3a,true,new,,,,,https://static.wixstatic.com/media/145cef_30d53fc63fce4476970e19a8e71923e1~mv2.jpg/v1/fit/w_1280%2Ch_854%2Cq_90/file.jpg,
7dd92f35-a022-642f-2a95-e688dc5f05e1,https://www.natole.store/product-page/%D1%8F%D0%BB%D0%BE%D0%B2%D0%B8%D1%87%D0%B8%D0%BD%D0%B0-ultimate?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Джерки Яловичина-Ultimate 0.5,instock,"<p>Яловичина Ultimate– це чудовий перекус для людей, які ведуть активний спосіб життя. Саме натуральні снеки з м'яса допоможуть вам відчути смак найкращого м'яса, яке ви куштували у своєму житті. </p><p></p><p>Слайси Яловичини до пива – не тільки смачний та натуральний продукт але й чудова закуска, яка має тривалий термін зберігання та не псується без холодильника, </p><p></p><p>Термін зберігання 60 діб.</p>",https://static.wixstatic.com/media/145cef_df60378d732d4944b5652da096e63e5a~mv2.jpg/v1/fit/w_1280%2Ch_852%2Cq_90/file.jpg,504,504,Natole store,7dd92f35-a022-642f-2a95-e688dc5f05e1,true,new,,,500.00 g,1.00 kg,https://static.wixstatic.com/media/145cef_6aff2c9a79cf415298d4b9f7ad9bc83e~mv2.jpg/v1/fit/w_762%2Ch_800%2Cq_90/file.jpg,0.5 kg
688ae4e5-ca43-0587-5a6e-4461bd029e3f,https://www.natole.store/product-page/%D1%8F%D0%BB%D0%BE%D0%B2%D0%B8%D1%87%D0%B0-%D1%81%D0%BE%D0%BB%D0%BE%D0%BC%D0%BA%D0%B0-ultimate?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Яловича соломка Ultimate,instock,"<p></p><p></p><p>М'ясна соломка – це чудовий перекус для людей, які ведуть активний спосіб життя. Саме натуральні снеки з м'яса допоможуть вам відчути смак найкращого м'яса, яке ви куштували у своєму житті. </p><p></p><p>Соломка з Яловичини до пива – не тільки смачний та натуральний продукт але й чудова закуска, яка має тривалий термін зберігання та не псується без холодильника, </p><p></p><p>Термін зберігання 60 діб.</p>",https://static.wixstatic.com/media/145cef_fd1335cd9d3c43d087e90e06c24169ad~mv2.jpg/v1/fit/w_1024%2Ch_1280%2Cq_90/file.jpg,493,493,Natole store,688ae4e5-ca43-0587-5a6e-4461bd029e3f,true,new,,,500.00 g,1.00 kg,https://static.wixstatic.com/media/145cef_0db6949eb2554163a7127992ee53a8fe~mv2.jpg/v1/fit/w_1024%2Ch_1280%2Cq_90/file.jpg,
